rdkit_SMILES,pIC50,References_type,References_detail,Year,MOSES_passed,vocab_checked
Nc1noc2c(F)ccc(-c3ccc(NC(=O)Nc4cc(C(F)(F)F)ccc4F)cc3)c12,4.3979400086720375,Patent, ABBVIE INC; WO2004/113304; (2004); A1;,2004,YES,True
Cc1cccc(NC(=O)Nc2ccc(-c3ccc(F)c4onc(N)c34)cc2)c1,4.3979400086720375,Patent, ABBVIE INC; WO2004/113304; (2004); A1;,2004,YES,True
COc1ccc(-c2ccc(NC(=O)Nc3ccc(F)c(C(F)(F)F)c3)cc2)c2c(N)noc12,4.3979400086720375,Patent, ABBVIE INC; WO2004/113304; (2004); A1;,2004,YES,True
Cc1ccc(-c2ccc(NC(=O)Nc3cccc(Br)c3)cc2)c2c(N)noc12,4.3979400086720375,Patent, ABBVIE INC; WO2004/113304; (2004); A1;,2004,YES,True
COc1cccc(NC(=O)Nc2ccc(-c3ccc(C)c4onc(N)c34)cc2)c1,4.3979400086720375,Patent, ABBVIE INC; WO2004/113304; (2004); A1;,2004,YES,True
Nc1n[nH]c2c(-c3ccncc3)ccc(-c3ccc(NC(=O)Nc4cccc(Cl)c4)cc3)c12,4.3979400086720375,Patent, ABBVIE INC; WO2004/113304; (2004); A1;,2004,YES,True
Nc1noc2cccc(-c3ccc(NC(=O)Nc4ccc5c(c4)OCO5)cc3)c12,4.3979400086720375,Patent, ABBVIE INC; US2005/20603; (2005); A1;,2005,YES,True
CCc1cc(-c2cccc3[nH]nc(N)c23)ccc1NC(=O)Nc1cccc(C(F)(F)F)c1,4.3979400086720375,Patent, ABBVIE INC; WO2004/113304; (2004); A1;,2004,YES,True
Cc1cc(C)cc(NC(=O)Nc2ccc(-c3ccc(CN4CCOCC4)c4onc(N)c34)cc2)c1,4.3979400086720375,Patent, ABBVIE INC; US2005/20603; (2005); A1;,2005,YES,True
Nc1n[nH]c2c(O)ccc(-c3ccc(NC(=O)Nc4ccccc4)cc3)c12,4.3979400086720375,Patent, ABBVIE INC; WO2004/113304; (2004); A1;,2004,YES,True
Nc1n[nH]c2c(OCCCN3CCOCC3)ccc(-c3ccc(NC(=O)Nc4cccc(C(F)(F)F)c4)cc3)c12,4.3979400086720375,Patent, ABBVIE INC; WO2004/113304; (2004); A1;,2004,YES,True
Cc1ccc(F)c(NC(=O)Nc2ccc(-c3ccc(CN4CCOCC4)c4onc(N)c34)cc2)c1,4.3979400086720375,Patent, ABBOTT LABORATORIES INC; US2004/235892; (2004); A1;,2004,YES,True
Nc1noc2c(CN3CCOCC3)ccc(-c3ccc(NC(=O)Nc4cccc(Oc5ccccc5)c4)cc3)c12,4.3979400086720375,Patent, ABBOTT LABORATORIES INC; US2004/235892; (2004); A1;,2004,YES,True
Nc1noc2c(CN3CCOCC3)ccc(-c3ccc(NC(=O)Nc4cccc(Br)c4)cc3)c12,4.3979400086720375,Patent, ABBVIE INC; WO2004/113304; (2004); A1;,2004,YES,True
Nc1noc2c(CN3CCOCC3)ccc(-c3ccc(NC(=O)Nc4cccc(C(F)(F)F)c4)cc3)c12,4.3979400086720375,Patent, ABBOTT LABORATORIES INC; US2004/235892; (2004); A1;,2004,YES,True
COc1ccc(-c2ccc(NC(=O)Nc3ccc4c(c3)OCO4)cc2)c2c(N)noc12,4.3979400086720375,Patent, ABBVIE INC; US2005/20603; (2005); A1;,2005,YES,True
Nc1n[nH]c2c(OCCCN3CCOCC3)ccc(-c3ccc(NC(=O)Nc4cc(C(F)(F)F)ccc4F)cc3)c12,4.3979400086720375,Patent, ABBVIE INC; WO2004/113304; (2004); A1;,2004,YES,True
Cc1cccc(NC(=O)Nc2ccc(-c3ccc(OCCCN4CCOCC4)c4[nH]nc(N)c34)cc2)c1,4.3979400086720375,Patent, ABBVIE INC; WO2004/113304; (2004); A1;,2004,YES,True
Cc1cccc(NC(=O)Nc2ccc(-c3cccc4snc(N)c34)cc2)c1,4.3979400086720375,Patent, ABBVIE INC; WO2004/113304; (2004); A1;,2004,YES,True
Cc1ccc(NC(=O)Nc2ccc(-c3cccc4onc(N)c34)cc2)cc1,4.3979400086720375,Patent, ABBVIE INC; WO2004/113304; (2004); A1;,2004,YES,True
Nc1n[nH]c2c(OCCCN3CCOCC3)ccc(-c3ccc(NC(=O)Nc4cccc(Br)c4)cc3)c12,4.3979400086720375,Patent, ABBVIE INC; WO2004/113304; (2004); A1;,2004,YES,True
Nc1noc2cccc(-c3ccc(NC(=O)Nc4ccccc4F)cc3)c12,4.3979400086720375,Patent, ABBVIE INC; WO2004/113304; (2004); A1;,2004,YES,True
Cc1cccc(NC(=O)Nc2ccc(-c3ccc(OCCN4CCOCC4)c4onc(N)c34)cc2)c1,4.3979400086720375,Patent, ABBVIE INC; WO2004/113304; (2004); A1;,2004,YES,True
Nc1noc2cccc(-c3ccc(NC(=O)Nc4ccccc4)cc3)c12,4.3979400086720375,Patent, ABBVIE INC; US2005/20603; (2005); A1;,2005,YES,True
Nc1noc2cccc(-c3ccc(NC(=O)Nc4cccc(Cl)c4)cc3)c12,4.3979400086720375,Patent, ABBVIE INC; US2005/20603; (2005); A1;,2005,YES,True
Nc1noc2cccc(-c3ccc(NC(=O)Nc4cccc(F)c4)cc3)c12,4.3979400086720375,Patent, ABBVIE INC; US2005/20603; (2005); A1;,2005,YES,True
COc1ccc(NC(=O)Nc2ccc(-c3cccc4onc(N)c34)cc2)cc1,4.3979400086720375,Patent, ABBVIE INC; US2005/20603; (2005); A1;,2005,YES,True
CCc1ccc(C=C2C(=O)Nc3ccccc32)o1,4.3851027839668655,Patent, PFIZER INC; US5792783; (1998); A;,1998,YES,True
COc1cc(-c2csc3c(-c4ccc(CO)o4)cnc(N)c23)ccc1NC(=O)c1cc2ccccc2n1C,4.301029995663981,Patent, ABBVIE INC; US2005/43347; (2005); A1;,2005,YES,True
COc1cc(-c2csc3c(C=CCNC(=O)c4ccccc4)cnc(N)c23)ccc1NC(=O)c1cc2ccccc2n1C,4.301029995663981,Patent, ABBVIE INC; US2005/43347; (2005); A1;,2005,YES,True
COc1cc(-c2csc3c(C=CCNC(=O)c4ccno4)cnc(N)c23)ccc1NC(=O)c1cc2ccccc2n1C,4.301029995663981,Patent, ABBVIE INC; US2005/43347; (2005); A1;,2005,YES,True
Nc1ncc(-c2ccncc2F)c2scc(-c3ccc(NC(=O)Nc4cc(C(F)(F)F)ccc4F)cc3)c12,4.301029995663981,Patent, ABBVIE INC; US2005/43347; (2005); A1;,2005,YES,True
Cc1cccc(NC(=O)Nc2ccc(-c3csc4c(C#CCNC(N)=O)cnc(N)c34)cc2)c1,4.301029995663981,Patent, ABBVIE INC; US2005/20619; (2005); A1;,2005,YES,True
Cc1cccc(NC(=O)Nc2ccc(-c3csc4c(C#CCSc5ccccc5)cnc(N)c34)cc2)c1,4.301029995663981,Patent, ABBVIE INC; US2005/20619; (2005); A1;,2005,YES,True
Nc1ncc(-c2ccccn2)c2scc(-c3ccc(NC(=O)Nc4cc(C(F)(F)F)ccc4F)cc3)c12,4.301029995663981,Patent, ABBVIE INC; US2005/43347; (2005); A1;,2005,YES,True
Cc1cccc(NC(=O)Nc2ccc(-c3csc4c(-c5ccc(F)cc5)cnc(N)c34)cc2)c1,4.301029995663981,Patent, ABBVIE INC; US2005/43347; (2005); A1;,2005,YES,True
Nc1ccc(-c2csc3c(-c4ccoc4)cnc(N)c23)cc1,4.301029995663981,Patent, ABBVIE INC; US2005/43347; (2005); A1;,2005,YES,True
Cc1cccc(NC(=O)Nc2ccc(-c3csc4c(C#CCN)cnc(N)c34)cc2)c1,4.301029995663981,Patent, ABBVIE INC; US2005/43347; (2005); A1;,2005,YES,True
CCNCC#Cc1cnc(N)c2c(-c3ccc(NC(=O)Nc4cccc(C(F)(F)F)c4)cc3)csc12,4.301029995663981,Patent, ABBVIE INC; US2005/43347; (2005); A1;,2005,YES,True
O=C(Nc1ccc(-c2cccc3c2CNC3=O)cc1)Nc1cccc(C(F)(F)F)c1,4.301029995663981,Patent, ABBOTT LABORATORIES INC; US2005/26976; (2005); A1;,2005,YES,True
O=C(Nc1ccc(-c2cccc3c2CNC3=O)c(Cl)c1)Nc1ccc(F)c(C(F)(F)F)c1,4.301029995663981,Patent, ABBOTT LABORATORIES INC; WO2004/108672; (2004); A1;,2004,YES,True
Cc1cccc(NC(=O)Nc2ccc(-c3csc4c(C)cnc(N)c34)cc2)c1,4.301029995663981,Patent, ABBVIE INC; US2005/43347; (2005); A1;,2005,YES,True
Cc1cccc(NC(=O)Nc2ccc(-c3csc4c(C#CC(C)(C)N)cnc(N)c34)cc2)c1,4.301029995663981,Patent, ABBVIE INC; US2005/43347; (2005); A1;,2005,YES,True
O=C(Nc1ccc(-c2cccc3c2CNC3=O)cc1)Nc1ccc(F)c(C(F)(F)F)c1,4.301029995663981,Patent, ABBOTT LABORATORIES INC; WO2004/108672; (2004); A1;,2004,YES,True
Cc1ccc(F)c(NC(=O)Nc2ccc(-c3c(C)sc4ccnc(N)c34)cc2)c1,4.301029995663981,Patent, ABBVIE INC; US2005/43347; (2005); A1;,2005,YES,True
Nc1ncc(-c2ccoc2)c2scc(-c3ccc(NC(=O)Nc4cccc(C(F)(F)F)c4)cc3)c12,4.301029995663981,Patent, ABBVIE INC; US2005/43347; (2005); A1;,2005,YES,True
Cc1cccc(NC(=O)Nc2ccc(-c3csc4c(-c5ccc6c(c5)OCO6)cnc(N)c34)cc2)c1,4.301029995663981,Patent, ABBVIE INC; US2005/43347; (2005); A1;,2005,YES,True
Cc1cccc(NC(=O)Nc2ccc(-c3csc4c(C#Cc5ccncc5)cnc(N)c34)cc2)c1,4.301029995663981,Patent, ABBVIE INC; US2005/43347; (2005); A1;,2005,YES,True
O=C(Nc1cccc(Cl)c1)Nc1ccc(-c2cccc3c2CNC3=O)cc1OC(F)(F)F,4.301029995663981,Patent, ABBOTT LABORATORIES INC; US2005/26976; (2005); A1;,2005,YES,True
COc1ccc(OC)c(-c2csc(C(=O)Nc3ccc(-c4cccc5c4CNC5=O)cc3)n2)c1,4.301029995663981,Patent, ABBOTT LABORATORIES INC; US2005/26976; (2005); A1;,2005,YES,True
Cc1ccc(NC(=O)Nc2ccc(-c3cccc4c3CNC4=O)c(C(F)(F)F)c2)cc1C,4.301029995663981,Patent, ABBOTT LABORATORIES INC; WO2004/108672; (2004); A1;,2004,YES,True
Cc1cc(C)cc(NC(=O)Nc2ccc(-c3cccc4c3CNC4=O)cc2C(F)(F)F)c1,4.301029995663981,Patent, ABBOTT LABORATORIES INC; US2005/26976; (2005); A1;,2005,YES,True
Cc1cc2cc(-c3csc4c(-c5cccc(S(C)(=O)=O)c5)cnc(N)c34)ccc2[nH]1,4.301029995663981,Patent, ABBVIE INC; US2005/43347; (2005); A1;,2005,YES,True
O=C(Nc1ccc(-c2cccc3c2CNC3=O)cc1)Nc1ccc(Cl)c(C(F)(F)F)c1,4.301029995663981,Patent, ABBOTT LABORATORIES INC; WO2004/108672; (2004); A1;,2004,YES,True
COc1cc(-c2csc3c(C=CCNC4CCNCC4)cnc(N)c23)ccc1NC(=O)c1cc2ccccc2n1C,4.301029995663981,Patent, ABBVIE INC; US2005/43347; (2005); A1;,2005,YES,True
O=C(Nc1ccc(F)c(C(F)(F)F)c1)Nc1ccc(-c2cccc3c2CNC3=O)cc1F,4.301029995663981,Patent, ABBOTT LABORATORIES INC; US2005/26976; (2005); A1;,2005,YES,True
Cc1cc(-c2cccc3c2CNC3=O)ccc1NC(=O)Nc1ccc(F)c(C(F)(F)F)c1,4.301029995663981,Patent, ABBOTT LABORATORIES INC; US2005/26976; (2005); A1;,2005,YES,True
CCN(CC)CC=Cc1cnc(N)c2c(-c3ccc(NC(=O)c4cc5ccccc5n4C)c(OC)c3)csc12,4.301029995663981,Patent, ABBVIE INC; US2005/43347; (2005); A1;,2005,YES,True
COc1ccc(-c2cnc(N)c3c(-c4ccc(NC(=O)Nc5cccc(C(F)(F)F)c5)cc4)csc23)cn1,4.301029995663981,Patent, ABBVIE INC; US2005/43347; (2005); A1;,2005,YES,True
COc1cc(-c2csc3c(C=CCN4CCN(CCCN5CCOCC5)CC4)cnc(N)c23)ccc1NC(=O)c1cc2ccccc2n1C,4.301029995663981,Patent, ABBVIE INC; US2005/43347; (2005); A1;,2005,YES,True
O=C(Nc1cccc(Cl)c1)Nc1ccc(-c2cccc3c2CNC3=O)cc1C(F)(F)F,4.301029995663981,Patent, ABBOTT LABORATORIES INC; WO2004/108672; (2004); A1;,2004,YES,True
CC(C)(C)OC(=O)C=Cc1cnc(N)c2c(Br)csc12,4.301029995663981,Patent, ABBVIE INC; US2005/43347; (2005); A1;,2005,YES,True
COc1cc(-c2csc3c(C=CCNCc4ccccn4)cnc(N)c23)ccc1NC(=O)c1cc2ccccc2n1C,4.301029995663981,Patent, ABBVIE INC; US2005/43347; (2005); A1;,2005,YES,True
COc1cc(-c2csc3c(C=CCN4CCC(CNc5ncccn5)CC4)cnc(N)c23)ccc1NC(=O)c1cc2ccccc2n1C,4.301029995663981,Patent, ABBVIE INC; US2005/43347; (2005); A1;,2005,YES,True
COc1cc(-c2csc3c(C=CCNCCc4ccccn4)cnc(N)c23)ccc1NC(=O)c1cc2ccccc2n1C,4.301029995663981,Patent, ABBVIE INC; US2005/43347; (2005); A1;,2005,YES,True
Nc1ccc(-c2csc3c(-c4ccccc4)cnc(N)c23)cc1,4.301029995663981,Patent, ABBVIE INC; US2005/43347; (2005); A1;,2005,YES,True
Nc1nccc2scc(-c3ccc(NC(=O)NC4CCCCC4)cc3)c12,4.301029995663981,Patent, ABBVIE INC; US2005/43347; (2005); A1;,2005,YES,True
Nc1nccc2scc(-c3ccc(NC(=O)NC4CCCC4)cc3)c12,4.301029995663981,Patent, ABBVIE INC; US2005/43347; (2005); A1;,2005,YES,True
Nc1ncc(-c2cc3ccccc3o2)c2scc(-c3ccc(Oc4ccccc4)cc3)c12,4.301029995663981,Patent, ABBVIE INC; US2005/43347; (2005); A1;,2005,YES,True
Cc1cccc(NC(=O)Nc2ccc(-c3csc4c(CCC(=O)O)cnc(N)c34)cc2)c1,4.301029995663981,Patent, ABBVIE INC; US2005/20619; (2005); A1;,2005,YES,True
COc1cc(-c2csc3c(C=CCN4CCN(CCc5cccs5)CC4)cnc(N)c23)ccc1NC(=O)c1cc2ccccc2n1C,4.301029995663981,Patent, ABBVIE INC; US2005/43347; (2005); A1;,2005,YES,True
Cc1cccc(NC(=O)Nc2ccc(-c3cccc4c3CNC4=O)cc2OC(F)(F)F)c1,4.301029995663981,Patent, ABBOTT LABORATORIES INC; WO2004/108672; (2004); A1;,2004,YES,True
Nc1ncc(-c2cc[nH]c2)c2scc(-c3ccc(Oc4ccccc4)cc3)c12,4.301029995663981,Patent, ABBVIE INC; US2005/43347; (2005); A1;,2005,YES,True
COCC#Cc1cnc(N)c2c(-c3ccc(NC(=O)c4cc5ccccc5n4C)c(OC)c3)csc12,4.301029995663981,Patent, ABBVIE INC; US2005/43347; (2005); A1;,2005,YES,True
Nc1ncc(-c2cccs2)c2scc(Br)c12,4.301029995663981,Patent, ABBVIE INC; US2005/43347; (2005); A1;,2005,YES,True
COc1ccc(-c2cnc(N)c3c(Br)csc23)cn1,4.301029995663981,Patent, ABBVIE INC; US2005/43347; (2005); A1;,2005,YES,True
COc1cc(-c2csc3c(C=CCNCCc4c[nH]c5ccccc45)cnc(N)c23)ccc1NC(=O)c1cc2ccccc2n1C,4.301029995663981,Patent, ABBVIE INC; US2005/43347; (2005); A1;,2005,YES,True
Nc1ncc(-c2cncc3ccccc23)c2scc(-c3ccc(NC(=O)Nc4cc(C(F)(F)F)ccc4F)cc3)c12,4.301029995663981,Patent, ABBVIE INC; US2005/43347; (2005); A1;,2005,YES,True
Nc1ncc(-c2ccoc2)c2scc(-c3ccc(Oc4ccccc4)cc3)c12,4.301029995663981,Patent, ABBVIE INC; US2005/43347; (2005); A1;,2005,YES,True
COc1cc(-c2csc3c(-c4ccsc4CN4CCOCC4)cnc(N)c23)ccc1NC(=O)c1cc2ccccc2n1C,4.301029995663981,Patent, ABBVIE INC; US2005/43347; (2005); A1;,2005,YES,True
CCN(Cc1ccc(-c2n[nH]c3c2Cc2cc(CN4CCN(C)CC4)ccc2-3)s1)C(=O)Nc1ccccc1C,4.301029995663981,Patent," ABBVIE INC; MAKOTO, AOYAMA; US2006/14816; (2006); A1;",2006,YES,True
CON(Cc1ccc(-c2n[nH]c3c2Cc2cc(CN4CCN(C)CC4)ccc2-3)s1)C(=O)Nc1ccccc1Cl,4.301029995663981,Patent," ABBVIE INC; MAKOTO, AOYAMA; US2006/14816; (2006); A1;",2006,YES,True
Cc1ccccc1NC(=O)N(Cc1ccc(-c2n[nH]c3c2Cc2cc(CN4CCN(C)CC4)ccc2-3)s1)C1CC1,4.301029995663981,Patent," ABBVIE INC; MAKOTO, AOYAMA; US2006/14816; (2006); A1;",2006,YES,True
CCCN(Cc1ccc(-c2n[nH]c3c2Cc2cc(CN4CCN(C)CC4)ccc2-3)s1)C(=O)Nc1cccc(OC)c1,4.301029995663981,Patent," ABBVIE INC; MAKOTO, AOYAMA; US2006/14816; (2006); A1;",2006,YES,True
CCN(Cc1ccc(-c2n[nH]c3c2Cc2cc(CN4CCN(C)CC4)ccc2-3)s1)C(=O)Nc1cc(F)cc(C(F)(F)F)c1,4.301029995663981,Patent," ABBVIE INC; MAKOTO, AOYAMA; US2006/14816; (2006); A1;",2006,YES,True
CCN(Cc1ccc(-c2n[nH]c3c2Cc2cc(CN4CCN(C)CC4)ccc2-3)s1)C(=O)Nc1cccc(C(F)(F)F)c1,4.301029995663981,Patent," ABBVIE INC; MAKOTO, AOYAMA; US2006/14816; (2006); A1;",2006,YES,True
CCN(Cc1ccc(-c2n[nH]c3c2Cc2cc(CN4CCN(C)CC4)ccc2-3)s1)C(=O)Nc1cccc(Br)c1,4.301029995663981,Patent," ABBVIE INC; MAKOTO, AOYAMA; US2006/14816; (2006); A1;",2006,YES,True
Cc1ccc(Cl)c(NC(=O)N(C)Cc2ccc(-c3n[nH]c4c3Cc3cc(CN5CCN(C)CC5)ccc3-4)s2)c1,4.301029995663981,Patent," ABBVIE INC; MAKOTO, AOYAMA; US2006/14816; (2006); A1;",2006,YES,True
COc1cccc(NC(=O)N(C)Cc2ccc(-c3n[nH]c4c3Cc3cc(CN5CCN(C)CC5)ccc3-4)s2)c1,4.301029995663981,Patent," ABBVIE INC; MAKOTO, AOYAMA; US2006/14816; (2006); A1;",2006,YES,True
CN1CCN(Cc2ccc3c(c2)Cc2c(-c4ccc(CN(C)C(=O)Nc5ccccc5C#N)s4)n[nH]c2-3)CC1,4.301029995663981,Patent," ABBVIE INC; MAKOTO, AOYAMA; US2006/14816; (2006); A1;",2006,YES,True
CC(C)c1ccccc1NC(=O)N(C)Cc1ccc(-c2n[nH]c3c2Cc2cc(CN4CCN(C)CC4)ccc2-3)s1,4.301029995663981,Patent," ABBVIE INC; MAKOTO, AOYAMA; US2006/14816; (2006); A1;",2006,YES,True
CN1CCN(Cc2ccc3c(c2)Cc2c(-c4ccc(CNC(=O)Nc5cccc6c5CCCC6)s4)n[nH]c2-3)CC1,4.301029995663981,Patent," ABBVIE INC; MAKOTO, AOYAMA; US2006/14816; (2006); A1;",2006,YES,True
CN1CCN(Cc2ccc3c(c2)Cc2c(-c4ccc(CNC(=O)Nc5cc(C(F)(F)F)ccc5Cl)s4)n[nH]c2-3)CC1,4.301029995663981,Patent," ABBVIE INC; MAKOTO, AOYAMA; US2006/14816; (2006); A1;",2006,YES,True
Cc1cccc(NC(=O)N(C)Cc2ccc(-c3n[nH]c4c3Cc3cc(Cn5ccnc5)ccc3-4)s2)c1,4.301029995663981,Patent," ABBVIE INC; MAKOTO, AOYAMA; US2006/14816; (2006); A1;",2006,YES,True
CN1CCN(Cc2ccc3c(c2)-c2[nH]nc(-c4ccc(CN(C)C(=O)Nc5ccccc5Br)s4)c2C3)CC1,4.301029995663981,Patent," ABBVIE INC; MAKOTO, AOYAMA; US2006/14816; (2006); A1;",2006,YES,True
CN1CCN(Cc2ccc3c(c2)-c2[nH]nc(-c4ccc(CN(C)C(=O)Nc5cccc(C#N)c5)s4)c2C3)CC1,4.301029995663981,Patent," ABBVIE INC; MAKOTO, AOYAMA; US2006/14816; (2006); A1;",2006,YES,True
COc1ccc(NC(=O)N(C)Cc2ccc(-c3n[nH]c4c3Cc3ccc(CN5CCN(C)CC5)cc3-4)s2)cc1,4.301029995663981,Patent," ABBVIE INC; MAKOTO, AOYAMA; US2006/14816; (2006); A1;",2006,YES,True
CN1CCN(Cc2ccc3c(c2)-c2[nH]nc(-c4ccc(CN(C)C(=O)Nc5ccc(C(F)(F)F)cc5)s4)c2C3)CC1,4.301029995663981,Patent," ABBVIE INC; MAKOTO, AOYAMA; US2006/14816; (2006); A1;",2006,YES,True
CN1CCN(Cc2ccc3c(c2)Cc2c(-c4csc(CNC(=O)Nc5ccc(C#N)cc5)c4)n[nH]c2-3)CC1,4.301029995663981,Patent," ABBVIE INC; MAKOTO, AOYAMA; US2006/14816; (2006); A1;",2006,YES,True
COc1ccc(NC(=O)NCc2cc(-c3n[nH]c4c3Cc3cc(CN5CCN(C)CC5)ccc3-4)cs2)c(OC)c1,4.301029995663981,Patent," ABBVIE INC; MAKOTO, AOYAMA; US2006/14816; (2006); A1;",2006,YES,True
CN1CCN(Cc2ccc3c(c2)Cc2c(-c4csc(CNC(=O)Nc5ccc(Cl)c(Cl)c5)c4)n[nH]c2-3)CC1,4.301029995663981,Patent," ABBVIE INC; MAKOTO, AOYAMA; US2006/14816; (2006); A1;",2006,YES,True
CCNC(=O)NCc1cc(-c2n[nH]c3c2Cc2cc(CN4CCN(C)CC4)ccc2-3)cs1,4.301029995663981,Patent," ABBVIE INC; MAKOTO, AOYAMA; US2006/14816; (2006); A1;",2006,YES,True
CC(C)NC(=O)NCc1cc(-c2n[nH]c3c2Cc2cc(CN4CCN(C)CC4)ccc2-3)cs1,4.301029995663981,Patent," ABBVIE INC; MAKOTO, AOYAMA; US2006/14816; (2006); A1;",2006,YES,True
CN1CCN(Cc2ccc3c(c2)Cc2c(-c4csc(CNC(=O)NC5CCCCC5)c4)n[nH]c2-3)CC1,4.301029995663981,Patent," ABBVIE INC; MAKOTO, AOYAMA; US2006/14816; (2006); A1;",2006,YES,True
CN1CCN(Cc2ccc3c(c2)-c2[nH]nc(-c4csc(CNC(=O)Nc5cccc(C#N)c5)c4)c2C3)CC1,4.301029995663981,Patent," ABBVIE INC; MAKOTO, AOYAMA; US2006/14816; (2006); A1;",2006,YES,True
CN1CCN(Cc2ccc3c(c2)Cc2c(-c4cc5c(s4)CN(C(=O)Nc4ccccc4)CC5)n[nH]c2-3)CC1,4.301029995663981,Patent," ABBVIE INC; MAKOTO, AOYAMA; US2006/14816; (2006); A1;",2006,YES,True
CN1CCN(Cc2ccc3c(c2)Cc2c(-c4cc5c(s4)CN(C(=O)Nc4cccc(C(F)(F)F)c4)CC5)n[nH]c2-3)CC1,4.301029995663981,Patent," ABBVIE INC; MAKOTO, AOYAMA; US2006/14816; (2006); A1;",2006,YES,True
Cc1ccc(C(=O)NCc2ccc(-c3n[nH]c4c3Cc3cc(CN5CCN(C)CC5)ccc3-4)s2)cc1,4.301029995663981,Patent," ABBVIE INC; MAKOTO, AOYAMA; US2006/14816; (2006); A1;",2006,YES,True
CN1CCN(Cc2ccc3c(c2)Cc2c(-c4ccc(CNC(=O)Nc5cccc6ccccc56)s4)n[nH]c2-3)CC1,4.301029995663981,Patent," ABBVIE INC; MAKOTO, AOYAMA; US2006/14816; (2006); A1;",2006,YES,True
CN1CCN(Cc2ccc3c(c2)Cc2c(-c4ccc(CNC(=O)Nc5ccc(-c6ccccc6)cc5)s4)n[nH]c2-3)CC1,4.301029995663981,Patent," ABBVIE INC; MAKOTO, AOYAMA; US2006/14816; (2006); A1;",2006,YES,True
CN1CCN(Cc2ccc3c(c2)Cc2c(-c4csc(C#CC5(N)CCCCC5)c4)n[nH]c2-3)CC1,4.301029995663981,Patent," ABBVIE INC; MAKOTO, AOYAMA; US2006/14816; (2006); A1;",2006,YES,True
OCCN(CCO)Cc1cccc2c1Cc1c(-c3ccsc3)n[nH]c1-2,4.301029995663981,Patent," ABBVIE INC; MAKOTO, AOYAMA; US2006/14816; (2006); A1;",2006,YES,True
CC1C(=O)NCCN1Cc1ccc2c(c1)-c1[nH]nc(-c3ccsc3)c1C2,4.301029995663981,Patent," ABBVIE INC; MAKOTO, AOYAMA; US2006/14816; (2006); A1;",2006,YES,True
CN1CCC(N(C)Cc2ccc3c(c2)-c2[nH]nc(-c4ccsc4)c2C3)C1,4.301029995663981,Patent," ABBVIE INC; MAKOTO, AOYAMA; US2006/14816; (2006); A1;",2006,YES,True
CN1CCN(Cc2cccc3c2Cc2c(-c4ccsc4)n[nH]c2-3)CC1,4.301029995663981,Patent," ABBVIE INC; MAKOTO, AOYAMA; US2006/14816; (2006); A1;",2006,YES,True
OCC1CCCCN1Cc1cccc2c1Cc1c(-c3ccsc3)n[nH]c1-2,4.301029995663981,Patent," ABBVIE INC; MAKOTO, AOYAMA; US2006/14816; (2006); A1;",2006,YES,True
CN1CCN(Cc2ccc3c(c2)Cc2c(-c4ccc(CNC(=O)Nc5cccc(SC(F)(F)F)c5)s4)n[nH]c2-3)CC1,4.301029995663981,Patent," ABBVIE INC; MAKOTO, AOYAMA; US2006/14816; (2006); A1;",2006,YES,True
OCC1CCCN(Cc2cccc3c2Cc2c(-c4ccsc4)n[nH]c2-3)C1,4.301029995663981,Patent," ABBVIE INC; MAKOTO, AOYAMA; US2006/14816; (2006); A1;",2006,YES,True
O=C(O)COc1cccc2c1Cc1c(-c3ccsc3)n[nH]c1-2,4.301029995663981,Patent," ABBVIE INC; MAKOTO, AOYAMA; US2006/14816; (2006); A1;",2006,YES,True
CC(NC(=O)c1cccc2c1Cc1c(-c3ccsc3)n[nH]c1-2)C(=O)O,4.301029995663981,Patent," ABBVIE INC; MAKOTO, AOYAMA; US2006/14816; (2006); A1;",2006,YES,True
O=C(O)CNC(=O)c1cc(Br)cc2c1Cc1c(-c3ccsc3)n[nH]c1-2,4.301029995663981,Patent," ABBVIE INC; MAKOTO, AOYAMA; US2006/14816; (2006); A1;",2006,YES,True
CNC(=O)CCc1cnc(N)c2c(-c3ccc(NC(=O)c4ccccc4)cc3)csc12,4.301029995663981,Patent, ABBVIE INC; US2005/20619; (2005); A1;,2005,YES,True
CC(=Cc1ccc(-c2n[nH]c3c2Cc2cc(CN4CCN(C)CC4)ccc2-3)s1)C(=O)Nc1ccccc1C(F)(F)F,4.301029995663981,Patent," ABBVIE INC; MAKOTO, AOYAMA; US2006/14816; (2006); A1;",2006,YES,True
CC(=Cc1ccc(-c2n[nH]c3c2Cc2cc(CN4CCN(C)CC4)ccc2-3)s1)C(=O)Nc1cccc(C)c1,4.301029995663981,Patent," ABBVIE INC; MAKOTO, AOYAMA; US2006/14816; (2006); A1;",2006,YES,True
CC(=Cc1ccc(-c2n[nH]c3c2Cc2cc(CN4CCN(C)CC4)ccc2-3)s1)C(=O)Nc1cccc(Br)c1,4.301029995663981,Patent," ABBVIE INC; MAKOTO, AOYAMA; US2006/14816; (2006); A1;",2006,YES,True
CC(=Cc1ccc(-c2n[nH]c3c2Cc2cc(CN4CCN(C)CC4)ccc2-3)s1)C(=O)Nc1ccc(C(F)(F)F)cc1,4.301029995663981,Patent," ABBVIE INC; MAKOTO, AOYAMA; US2006/14816; (2006); A1;",2006,YES,True
